question_id,assunto,card_key,link_type,precision,reason
1577060,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),subject_overview::das-medidas-administrativas-arts-269-a-279-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1577070,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),subject_overview::das-medidas-administrativas-arts-269-a-279-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1577618,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),subject_overview::das-medidas-administrativas-arts-269-a-279-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1577621,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),ctb_medidas_retencao_remocao_recolhimento,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1577622,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),subject_overview::das-medidas-administrativas-arts-269-a-279-da-lei-n-9-503-1997,subject_overview_fallback,downgraded_weak_evidence,Vínculo específico rebaixado: a evidência era genérica/fraca. Exibir apenas panorama do assunto até revisão humana.
1577628,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),ctb_penalidades_medidas,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1875939,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),subject_overview::das-medidas-administrativas-arts-269-a-279-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1969419,Das Medidas Administrativas (arts. 269 a 279 da Lei nº 9.503/1997),ctb_penalidades_medidas,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
27960,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
27961,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28050,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),ctb_normas_circulacao_ultrapassagem_esquerda,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
28090,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28091,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28225,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28228,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28229,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28231,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28238,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28239,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28240,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),ctb_normas_circulacao_distancia_seguranca,specific_high_precision,comment_or_subject_evidence_only,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.
28241,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
28242,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
778168,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
931568,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1002866,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1024879,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),ctb_normas_circulacao_emergencia,specific_high_precision,ambiguous_top_candidate,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.
1144054,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1484853,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1489564,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1489565,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1489566,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1489567,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490436,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490459,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490461,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490464,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490478,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490482,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
1490483,Das Normas Gerais de Circulação e Conduta (arts. 26 a 67 da Lei nº 9.503/1997),subject_overview::das-normas-gerais-de-circulacao-e-conduta-arts-26-a-67-da-lei-n-9-503-1997,subject_overview_fallback,fallback_by_assunto,"Sem evidência suficiente para microcard específico. Exibir apenas como panorama do assunto, nunca como regra que resolve a questão."
